,방송일시,노출(분),상품명,상품군,판매단가,취급액
10137,2019-04-10 17:00,20.0,피시원 국내산 손질꽃게 7팩,농수축,59900 ,26272000.0
10138,2019-04-10 17:20,20.0,피시원 국내산 손질꽃게 7팩,농수축,59900 ,42915000.0
10139,2019-04-10 17:40,20.0,피시원 국내산 손질꽃게 7팩,농수축,59900 ,44162000.0
10140,2019-04-10 18:00,20.0,리복 스피드윅 드로즈 12종,속옷,89000 ,12862000.0
10141,2019-04-10 18:00,20.0,리복 델타 피트니스 트렁크 8종,속옷,89000 ,4284000.0
10142,2019-04-10 18:00,20.0,리복 스피드윅 런닝 6종,속옷,89000 ,1492000.0
10143,2019-04-10 18:20,20.0,리복 스피드윅 드로즈 12종,속옷,89000 ,19271000.0
10144,2019-04-10 18:20,20.0,리복 델타 피트니스 트렁크 8종,속옷,89000 ,3571000.0
10145,2019-04-10 18:20,20.0,리복 스피드윅 런닝 6종,속옷,89000 ,2925000.0
10146,2019-04-10 18:40,20.0,리복 스피드윅 드로즈 12종,속옷,89000 ,22375000.0
10147,2019-04-10 18:40,20.0,리복 델타 피트니스 트렁크 8종,속옷,89000 ,5450000.0
10148,2019-04-10 18:40,20.0,리복 스피드윅 런닝 6종,속옷,89000 ,8285000.0
10149,2019-04-10 19:00,20.0,CERINI by PAT 남성 캐주얼 셔츠 4종,의류,69900 ,13636000.0
10150,2019-04-10 19:20,20.0,CERINI by PAT 남성 캐주얼 셔츠 4종,의류,69900 ,24084000.0
10151,2019-04-10 19:40,20.0,CERINI by PAT 남성 캐주얼 셔츠 4종,의류,69900 ,39304000.0
10152,2019-04-10 20:00,20.0,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,의류,69900 ,25683000.0
10153,2019-04-10 20:20,20.0,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,의류,69900 ,58052000.0
10154,2019-04-10 20:40,20.0,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,의류,69900 ,63444000.0
10155,2019-04-10 21:00,20.0,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,509000 ,8207000.0
10156,2019-04-10 21:00,20.0,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,569000 ,2661000.0
10157,2019-04-10 21:20,20.0,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,509000 ,17529000.0
10158,2019-04-10 21:20,20.0,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,569000 ,13197000.0
10159,2019-04-10 21:40,20.0,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,509000 ,33866000.0
10160,2019-04-10 21:40,20.0,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,569000 ,14549000.0
10161,2019-04-10 22:00,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000 ,9645000.0
10162,2019-04-10 22:00,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000 ,
10163,2019-04-10 22:00,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000 ,
10164,2019-04-10 22:00,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000 ,
10165,2019-04-10 22:00,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000 ,
10166,2019-04-10 22:00,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000 ,
10167,2019-04-10 22:00,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000 ,
10168,2019-04-10 22:00,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000 ,
10169,2019-04-10 22:20,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000 ,9645000.0
10170,2019-04-10 22:20,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000 ,3571000.0
10171,2019-04-10 22:20,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000 ,16810000.0
10172,2019-04-10 22:20,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000 ,14355000.0
10173,2019-04-10 22:20,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000 ,
10174,2019-04-10 22:20,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000 ,6942000.0
10175,2019-04-10 22:20,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000 ,
10176,2019-04-10 22:20,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000 ,
10177,2019-04-10 22:40,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000 ,3248000.0
10178,2019-04-10 22:40,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000 ,24694000.0
10179,2019-04-10 22:40,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000 ,58784000.0
10180,2019-04-10 22:40,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000 ,23851000.0
10181,2019-04-10 22:40,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000 ,6223000.0
10182,2019-04-10 22:40,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000 ,
10183,2019-04-10 22:40,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000 ,
10184,2019-04-10 22:40,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000 ,
10185,2019-04-10 23:00,20.0,(일)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,589000 ,4874000.0
10186,2019-04-10 23:00,20.0,(무)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,649000 ,
10187,2019-04-10 23:00,20.0,(일)보루네오 유로탑 가죽 침대 퀸,가구,639000 ,3565000.0
10188,2019-04-10 23:00,20.0,(무)보루네오 유로탑 가죽 침대 퀸,가구,699000 ,1975000.0
10189,2019-04-10 23:00,20.0,(일)보루네오 유로탑 가죽 침대 킹,가구,689000 ,3844000.0
10190,2019-04-10 23:00,20.0,(무)보루네오 유로탑 가죽 침대 킹,가구,749000 ,12487000.0
10191,2019-04-10 23:20,20.0,(일)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,589000 ,4904000.0
10192,2019-04-10 23:20,20.0,(무)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,649000 ,
10193,2019-04-10 23:20,20.0,(일)보루네오 유로탑 가죽 침대 퀸,가구,639000 ,10596000.0
10194,2019-04-10 23:20,20.0,(무)보루네오 유로탑 가죽 침대 퀸,가구,699000 ,13525000.0
10195,2019-04-10 23:20,20.0,(일)보루네오 유로탑 가죽 침대 킹,가구,689000 ,5766000.0
10196,2019-04-10 23:20,20.0,(무)보루네오 유로탑 가죽 침대 킹,가구,749000 ,6243000.0
10197,2019-04-10 23:40,20.0,(일)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,589000 ,8140000.0
10198,2019-04-10 23:40,20.0,(무)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,649000 ,7267000.0
10199,2019-04-10 23:40,20.0,(일)보루네오 유로탑 가죽 침대 퀸,가구,639000 ,14111000.0
10200,2019-04-10 23:40,20.0,(무)보루네오 유로탑 가죽 침대 퀸,가구,699000 ,1975000.0
10201,2019-04-10 23:40,20.0,(일)보루네오 유로탑 가죽 침대 킹,가구,689000 ,9560000.0
10202,2019-04-10 23:40,20.0,(무)보루네오 유로탑 가죽 침대 킹,가구,749000 ,6243000.0
10203,2019-04-11 0:00,20.0,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,79000 ,7019000.0
10204,2019-04-11 0:00,20.0,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,79000 ,13216000.0
10205,2019-04-11 0:20,20.0,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,79000 ,16440000.0
10206,2019-04-11 0:20,20.0,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,79000 ,16451000.0
10207,2019-04-11 0:40,20.0,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,79000 ,18692000.0
10208,2019-04-11 0:40,20.0,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,79000 ,18627000.0
10209,2019-04-11 1:00,20.0,디키즈 성인 스테디움점퍼세트,의류,59000 ,4319000.0
10210,2019-04-11 1:00,20.0,디키즈 아동 스테디움점퍼세트,의류,54000 ,220000.0
10211,2019-04-11 1:20,20.0,디키즈 성인 스테디움점퍼세트,의류,59000 ,10020000.0
10212,2019-04-11 1:20,20.0,디키즈 아동 스테디움점퍼세트,의류,54000 ,1558000.0
10213,2019-04-11 1:40,15.0,디키즈 성인 스테디움점퍼세트,의류,59000 ,10386000.0
10214,2019-04-11 1:40,15.0,디키즈 아동 스테디움점퍼세트,의류,54000 ,1744000.0
10215,2019-04-11 6:00,20.0,일시불 메디컬드림 롤링마사지기 (KMD-970),생활용품,100000 ,6383000.0
10216,2019-04-11 6:00,20.0,무이자 메디컬드림 롤링마사지기 (KMD-970),생활용품,108000 ,1575000.0
10217,2019-04-11 6:20,20.0,일시불 메디컬드림 롤링마사지기 (KMD-970),생활용품,100000 ,12651000.0
10218,2019-04-11 6:20,20.0,무이자 메디컬드림 롤링마사지기 (KMD-970),생활용품,108000 ,4540000.0
10219,2019-04-11 6:40,20.0,일시불 메디컬드림 롤링마사지기 (KMD-970),생활용품,100000 ,20321000.0
10220,2019-04-11 6:40,20.0,무이자 메디컬드림 롤링마사지기 (KMD-970),생활용품,108000 ,6126000.0
10221,2019-04-11 7:00,20.0,파뷔에 항균도마 1+1세트,주방,49800 ,24477000.0
10222,2019-04-11 7:20,20.0,파뷔에 항균도마 1+1세트,주방,49800 ,42291000.0
10223,2019-04-11 7:40,20.0,파뷔에 항균도마 1+1세트,주방,49800 ,57362000.0
10224,2019-04-11 8:00,20.0,컬럼비아 남성 베이스레이어 5종,속옷,79000 ,11529000.0
10225,2019-04-11 8:00,20.0,컬럼비아 여성 베이스레이어 5종,속옷,69000 ,3699000.0
10226,2019-04-11 8:20,20.0,컬럼비아 남성 베이스레이어 5종,속옷,79000 ,14570000.0
10227,2019-04-11 8:20,20.0,컬럼비아 여성 베이스레이어 5종,속옷,69000 ,4145000.0
10228,2019-04-11 8:40,20.0,컬럼비아 남성 베이스레이어 5종,속옷,79000 ,23442000.0
10229,2019-04-11 8:40,20.0,컬럼비아 여성 베이스레이어 5종,속옷,69000 ,9553000.0
10230,2019-04-11 9:00,20.0,디키즈 윈드브레이커1종,의류,44000 ,25360000.0
10231,2019-04-11 9:20,20.0,디키즈 윈드브레이커1종,의류,44000 ,42035000.0
10232,2019-04-11 9:40,20.0,디키즈 윈드브레이커1종,의류,44000 ,50885000.0
10233,2019-04-11 10:00,20.0,바로바로 무선청소기,생활용품,89000 ,7781000.0
10234,2019-04-11 10:20,20.0,바로바로 무선청소기,생활용품,89000 ,34631000.0
10235,2019-04-11 10:40,20.0,바로바로 무선청소기,생활용품,89000 ,43706000.0
10236,2019-04-11 11:00,20.0,레코바 남성 다이얼워킹화세트,잡화,54900 ,8784000.0
10237,2019-04-11 11:00,20.0,레코바 여성 다이얼워킹화세트,잡화,54900 ,8558000.0
10238,2019-04-11 11:20,20.0,레코바 남성 다이얼워킹화세트,잡화,54900 ,17607000.0
10239,2019-04-11 11:20,20.0,레코바 여성 다이얼워킹화세트,잡화,54900 ,18853000.0
10240,2019-04-11 11:40,20.0,레코바 남성 다이얼워킹화세트,잡화,54900 ,21072000.0
10241,2019-04-11 11:40,20.0,레코바 여성 다이얼워킹화세트,잡화,54900 ,18159000.0
10242,2019-04-11 12:00,20.0,스포메틱스 트리플 샤이닝 쿠션(이데베논앰플),이미용,59900 ,4402000.0
10243,2019-04-11 12:20,20.0,스포메틱스 트리플 샤이닝 쿠션(이데베논앰플),이미용,59900 ,9618000.0
10244,2019-04-11 12:40,20.0,스포메틱스 트리플 샤이닝 쿠션(이데베논앰플),이미용,59900 ,16445000.0
10245,2019-04-11 13:00,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800 ,17498000.0
10246,2019-04-11 13:20,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800 ,32363000.0
10247,2019-04-11 13:40,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800 ,36363000.0
10248,2019-04-11 14:00,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900 ,25098000.0
10249,2019-04-11 14:20,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900 ,31766000.0
10250,2019-04-11 14:40,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900 ,47397000.0
10251,2019-04-11 15:00,30.0,아키 조끼형 더블보정 란쥬 쉐이퍼(96차),속옷,79900 ,29914000.0
10252,2019-04-11 15:30,30.0,아키 조끼형 더블보정 란쥬 쉐이퍼(96차),속옷,79900 ,53339000.0
10253,2019-04-11 16:00,20.0,일시불 해피콜 아르마이드 IH 냄비,주방,114000 ,6842000.0
10254,2019-04-11 16:00,20.0,무이자  해피콜 아르마이드 IH 냄비,주방,119000 ,2267000.0
10255,2019-04-11 16:20,20.0,일시불 해피콜 아르마이드 IH 냄비,주방,114000 ,9734000.0
10256,2019-04-11 16:20,20.0,무이자  해피콜 아르마이드 IH 냄비,주방,119000 ,5997000.0
10257,2019-04-11 16:40,20.0,일시불 해피콜 아르마이드 IH 냄비,주방,114000 ,22925000.0
10258,2019-04-11 16:40,20.0,무이자  해피콜 아르마이드 IH 냄비,주방,119000 ,9312000.0
10259,2019-04-11 17:00,20.0,국내산 손질갑오징어 8팩,농수축,49900 ,41829000.0
10260,2019-04-11 17:20,20.0,국내산 손질갑오징어 8팩,농수축,49900 ,63382000.0
10261,2019-04-11 17:40,20.0,국내산 손질갑오징어 8팩,농수축,49900 ,66297000.0
10262,2019-04-11 18:00,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000 ,6456000.0
10263,2019-04-11 18:00,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000 ,4304000.0
10264,2019-04-11 18:20,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000 ,21947000.0
10265,2019-04-11 18:20,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000 ,9649000.0
10266,2019-04-11 18:40,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000 ,29283000.0
10267,2019-04-11 18:40,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000 ,14242000.0
10268,2019-04-11 19:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000 ,6157000.0
10269,2019-04-11 19:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000 ,1718000.0
10270,2019-04-11 19:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000 ,10886000.0
10271,2019-04-11 19:20,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000 ,32111000.0
10272,2019-04-11 19:20,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000 ,23376000.0
10273,2019-04-11 19:20,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000 ,12693000.0
10274,2019-04-11 19:40,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000 ,42801000.0
10275,2019-04-11 19:40,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000 ,28381000.0
10276,2019-04-11 19:40,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000 ,41588000.0
10277,2019-04-11 20:00,20.0,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,509000 ,12891000.0
10278,2019-04-11 20:00,20.0,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,569000 ,9211000.0
10279,2019-04-11 20:20,20.0,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,509000 ,33889000.0
10280,2019-04-11 20:20,20.0,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,569000 ,21123000.0
10281,2019-04-11 20:40,20.0,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,509000 ,23402000.0
10282,2019-04-11 20:40,20.0,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,가전,569000 ,21076000.0
10283,2019-04-11 21:00,20.0,로베르타 디 까메리노 Y밸런스업 지퍼쉐이핑 란쥬,속옷,99900 ,37026000.0
10284,2019-04-11 21:20,20.0,로베르타 디 까메리노 Y밸런스업 지퍼쉐이핑 란쥬,속옷,99900 ,58473000.0
10285,2019-04-11 21:40,20.0,로베르타 디 까메리노 Y밸런스업 지퍼쉐이핑 란쥬,속옷,99900 ,60004000.0
10286,2019-04-11 22:00,20.0,일시불 삼성 5도어 냉장고 H9000 RH81M8011S9,가전,1469000 ,3100000.0
10287,2019-04-11 22:00,20.0,무이자 삼성 5도어 냉장고 H9000 RH81M8011S9,가전,1619000 ,
10288,2019-04-11 22:20,20.0,일시불 삼성 5도어 냉장고 H9000 RH81M8011S9,가전,1469000 ,15133000.0
10289,2019-04-11 22:20,20.0,무이자 삼성 5도어 냉장고 H9000 RH81M8011S9,가전,1619000 ,30010000.0
10290,2019-04-11 22:40,20.0,일시불 삼성 5도어 냉장고 H9000 RH81M8011S9,가전,1469000 ,18182000.0
10291,2019-04-11 22:40,20.0,무이자 삼성 5도어 냉장고 H9000 RH81M8011S9,가전,1619000 ,26773000.0
10292,2019-04-11 23:00,20.0,일시불 삼성 UHD TV UN55NU7050F,가전,1000000 ,9054000.0
10293,2019-04-11 23:00,20.0,무이자 삼성 UHD TV UN55NU7050F,가전,1080000 ,3294000.0
10294,2019-04-11 23:00,20.0,일시불 삼성 UHD TV UN65NU7050F,가전,1700000 ,5173000.0
10295,2019-04-11 23:00,20.0,무이자 삼성 UHD TV UN65NU7050F,가전,1800000 ,
10296,2019-04-11 23:00,20.0,일시불 삼성 UHD TV UN75NU7050F,가전,2700000 ,8205000.0
10297,2019-04-11 23:00,20.0,무이자 삼성 UHD TV UN75NU7050F,가전,2880000 ,26183000.0
10298,2019-04-11 23:20,20.0,일시불 삼성 UHD TV UN55NU7050F,가전,1000000 ,18058000.0
10299,2019-04-11 23:20,20.0,무이자 삼성 UHD TV UN55NU7050F,가전,1080000 ,9842000.0
10300,2019-04-11 23:20,20.0,일시불 삼성 UHD TV UN65NU7050F,가전,1700000 ,5173000.0
10301,2019-04-11 23:20,20.0,무이자 삼성 UHD TV UN65NU7050F,가전,1800000 ,10903000.0
10302,2019-04-11 23:20,20.0,일시불 삼성 UHD TV UN75NU7050F,가전,2700000 ,16360000.0
10303,2019-04-11 23:20,20.0,무이자 삼성 UHD TV UN75NU7050F,가전,2880000 ,8751000.0
10304,2019-04-11 23:40,20.0,일시불 삼성 UHD TV UN55NU7050F,가전,1000000 ,3051000.0
10305,2019-04-11 23:40,20.0,무이자 삼성 UHD TV UN55NU7050F,가전,1080000 ,6538000.0
10306,2019-04-11 23:40,20.0,일시불 삼성 UHD TV UN65NU7050F,가전,1700000 ,10297000.0
10307,2019-04-11 23:40,20.0,무이자 삼성 UHD TV UN65NU7050F,가전,1800000 ,27213000.0
10308,2019-04-11 23:40,20.0,일시불 삼성 UHD TV UN75NU7050F,가전,2700000 ,8205000.0
10309,2019-04-11 23:40,20.0,무이자 삼성 UHD TV UN75NU7050F,가전,2880000 ,26183000.0
10310,2019-04-12 0:00,20.0,K-SWISS 남성에어핏트랙수트,의류,89000 ,12161000.0
10311,2019-04-12 0:00,20.0,K-SWISS 여성에어핏트랙수트,의류,89000 ,6115000.0
10312,2019-04-12 0:20,20.0,K-SWISS 남성에어핏트랙수트,의류,89000 ,30851000.0
10313,2019-04-12 0:20,20.0,K-SWISS 여성에어핏트랙수트,의류,89000 ,16056000.0
10314,2019-04-12 0:40,20.0,K-SWISS 남성에어핏트랙수트,의류,89000 ,28351000.0
10315,2019-04-12 0:40,20.0,K-SWISS 여성에어핏트랙수트,의류,89000 ,14869000.0
10316,2019-04-12 1:00,20.0,김병지 거미손 풀확장 일체형 코일카매트,생활용품,61800 ,9376000.0
10317,2019-04-12 1:20,20.0,김병지 거미손 풀확장 일체형 코일카매트,생활용품,61800 ,10936000.0
10318,2019-04-12 1:40,15.0,김병지 거미손 풀확장 일체형 코일카매트,생활용품,61800 ,11632000.0
10319,2019-04-12 6:00,20.0,[플로쥬] 트윙클 아일렛 스니커즈,잡화,39000 ,15459000.0
10320,2019-04-12 6:20,20.0,[플로쥬] 트윙클 아일렛 스니커즈,잡화,39000 ,25217000.0
10321,2019-04-12 6:40,20.0,[플로쥬] 트윙클 아일렛 스니커즈,잡화,39000 ,41472000.0
10322,2019-04-12 7:00,20.0,스피드랙 베이직 4단,생활용품,78000 ,2241000.0
10323,2019-04-12 7:00,20.0,스피드랙 베이직 4단 1+1,생활용품,118000 ,8051000.0
10324,2019-04-12 7:20,20.0,스피드랙 베이직 4단,생활용품,78000 ,2670000.0
10325,2019-04-12 7:20,20.0,스피드랙 베이직 4단 1+1,생활용품,118000 ,20764000.0
10326,2019-04-12 7:40,20.0,스피드랙 베이직 4단,생활용품,78000 ,3416000.0
10327,2019-04-12 7:40,20.0,스피드랙 베이직 4단 1+1,생활용품,118000 ,30269000.0
10328,2019-04-12 8:00,20.0,바로바로 무선청소기,생활용품,89000 ,10803000.0
10329,2019-04-12 8:20,20.0,바로바로 무선청소기,생활용품,89000 ,26596000.0
10330,2019-04-12 8:40,20.0,바로바로 무선청소기,생활용품,89000 ,27917000.0
10331,2019-04-12 9:00,20.0,K-SWISS 남성에어핏트랙수트,의류,89000 ,10262000.0
10332,2019-04-12 9:00,20.0,K-SWISS 여성에어핏트랙수트,의류,89000 ,5781000.0
10333,2019-04-12 9:20,20.0,K-SWISS 남성에어핏트랙수트,의류,89000 ,25997000.0
10334,2019-04-12 9:20,20.0,K-SWISS 여성에어핏트랙수트,의류,89000 ,16564000.0
10335,2019-04-12 9:40,20.0,K-SWISS 남성에어핏트랙수트,의류,89000 ,33559000.0
10336,2019-04-12 9:40,20.0,K-SWISS 여성에어핏트랙수트,의류,89000 ,20231000.0
10337,2019-04-12 10:00,20.0,일시불 쿠쿠전기밥솥 10인용,주방,208000 ,3145000.0
10338,2019-04-12 10:00,20.0,무이자 쿠쿠전기밥솥 10인용,주방,218000 ,6542000.0
10339,2019-04-12 10:00,20.0,일시불  쿠쿠전기밥솥 6인용,주방,198000 ,3727000.0
10340,2019-04-12 10:00,20.0,무이자 쿠쿠전기밥솥 6인용,주방,208000 ,1596000.0
10341,2019-04-12 10:20,20.0,일시불 쿠쿠전기밥솥 10인용,주방,208000 ,19399000.0
10342,2019-04-12 10:20,20.0,무이자 쿠쿠전기밥솥 10인용,주방,218000 ,15460000.0
10343,2019-04-12 10:20,20.0,일시불  쿠쿠전기밥솥 6인용,주방,198000 ,1528000.0
10344,2019-04-12 10:20,20.0,무이자 쿠쿠전기밥솥 6인용,주방,208000 ,5467000.0
10345,2019-04-12 10:40,20.0,일시불 쿠쿠전기밥솥 10인용,주방,208000 ,14740000.0
10346,2019-04-12 10:40,20.0,무이자 쿠쿠전기밥솥 10인용,주방,218000 ,12220000.0
10347,2019-04-12 10:40,20.0,일시불  쿠쿠전기밥솥 6인용,주방,198000 ,5209000.0
10348,2019-04-12 10:40,20.0,무이자 쿠쿠전기밥솥 6인용,주방,208000 ,5471000.0
10349,2019-04-12 11:00,30.0,오렐리안 풍기인견 란쥬패키지,속옷,99900 ,36211000.0
10350,2019-04-12 11:30,30.0,오렐리안 풍기인견 란쥬패키지,속옷,99900 ,52290000.0
10351,2019-04-12 12:00,20.0,파뷔에 항균도마 1+1세트,주방,49800 ,22416000.0
10352,2019-04-12 12:20,20.0,파뷔에 항균도마 1+1세트,주방,49800 ,27331000.0
10353,2019-04-12 12:40,20.0,파뷔에 항균도마 1+1세트,주방,49800 ,49084000.0
10354,2019-04-12 13:00,20.0,레코바 남성 다이얼워킹화세트,잡화,54900 ,5767000.0
10355,2019-04-12 13:00,20.0,레코바 여성 다이얼워킹화세트,잡화,54900 ,5258000.0
10356,2019-04-12 13:20,20.0,레코바 남성 다이얼워킹화세트,잡화,54900 ,12656000.0
10357,2019-04-12 13:20,20.0,레코바 여성 다이얼워킹화세트,잡화,54900 ,12050000.0
10358,2019-04-12 13:40,20.0,레코바 남성 다이얼워킹화세트,잡화,54900 ,16663000.0
10359,2019-04-12 13:40,20.0,레코바 여성 다이얼워킹화세트,잡화,54900 ,12572000.0
10360,2019-04-12 14:00,20.0,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,39800 ,26269000.0
10361,2019-04-12 14:20,20.0,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,39800 ,24759000.0
10362,2019-04-12 14:40,20.0,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,39800 ,34524000.0
10363,2019-04-12 15:00,20.0,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,속옷,89900 ,11195000.0
10364,2019-04-12 15:20,20.0,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,속옷,89900 ,22804000.0
10365,2019-04-12 15:40,20.0,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,속옷,89900 ,36242000.0
10366,2019-04-12 16:00,20.0,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,49900 ,17979000.0
10367,2019-04-12 16:20,20.0,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,49900 ,34015000.0
10368,2019-04-12 16:40,20.0,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,49900 ,42293000.0
10369,2019-04-12 17:00,20.0,해피콜  IH 진공 스텐 냄비 에디션,주방,119000 ,19309000.0
10370,2019-04-12 17:20,20.0,해피콜  IH 진공 스텐 냄비 에디션,주방,119000 ,35258000.0
10371,2019-04-12 17:40,20.0,해피콜  IH 진공 스텐 냄비 에디션,주방,119000 ,45992000.0
10372,2019-04-12 18:00,20.0,안동간고등어 20팩,농수축,30900 ,45125000.0
10373,2019-04-12 18:20,20.0,안동간고등어 20팩,농수축,30900 ,61798000.0
10374,2019-04-12 18:40,20.0,안동간고등어 20팩,농수축,30900 ,54189000.0
10375,2019-04-12 19:00,20.0,CERINI by PAT 남성 캐주얼 셔츠 4종,의류,69900 ,13678000.0
10376,2019-04-12 19:20,20.0,CERINI by PAT 남성 캐주얼 셔츠 4종,의류,69900 ,24960000.0
10377,2019-04-12 19:40,20.0,CERINI by PAT 남성 캐주얼 셔츠 4종,의류,69900 ,31837000.0
10378,2019-04-12 20:00,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000 ,7407000.0
10379,2019-04-12 20:00,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000 ,
10380,2019-04-12 20:00,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000 ,5450000.0
10381,2019-04-12 20:00,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000 ,
10382,2019-04-12 20:00,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,599000 ,
10383,2019-04-12 20:00,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,649000 ,1645000.0
10384,2019-04-12 20:20,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000 ,7405000.0
10385,2019-04-12 20:20,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000 ,10846000.0
10386,2019-04-12 20:20,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000 ,2748000.0
10387,2019-04-12 20:20,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000 ,4471000.0
